record_id,entity_id,entity_name,sector,asset_id,severity,category,opened_at,closed_at,escalated,disposition,investigation_notes,closure_time_minutes
ALT-0027920,CSE-022,Civic Hospital Network,Healthcare,AST-022-12,CRITICAL,Policy Violation,2026-03-08T14:23:00,2026-03-08T21:47:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 028559),444.00
ALT-0027921,CSE-022,Civic Hospital Network,Healthcare,AST-022-12,CRITICAL,Data Exfiltration,2026-03-08T15:23:00,2026-03-08T22:47:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 029819),444.00
ALT-0027922,CSE-022,Civic Hospital Network,Healthcare,AST-022-12,CRITICAL,Data Exfiltration,2026-03-08T16:23:00,2026-03-08T18:47:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 029099),144.00
ALT-0027923,CSE-022,Civic Hospital Network,Healthcare,AST-022-12,CRITICAL,Policy Violation,2026-03-08T18:23:00,2026-03-08T22:47:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 029639),264.00
ALT-0027924,CSE-022,Civic Hospital Network,Healthcare,AST-022-11,HIGH,Unauthorized Access,2026-03-09T08:46:00,2026-03-09T10:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 029458),83.00
ALT-0027925,CSE-022,Civic Hospital Network,Healthcare,AST-022-11,HIGH,Unauthorized Access,2026-03-09T09:46:00,2026-03-09T13:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 028738),203.00
ALT-0027926,CSE-022,Civic Hospital Network,Healthcare,AST-022-11,HIGH,Vulnerability Exploit,2026-03-09T11:46:00,2026-03-09T17:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 029278),323.00
ALT-0027927,CSE-022,Civic Hospital Network,Healthcare,AST-022-11,HIGH,Vulnerability Exploit,2026-03-09T12:46:00,2026-03-09T20:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 028558),443.00
ALT-0027928,CSE-022,Civic Hospital Network,Healthcare,AST-022-11,HIGH,Unauthorized Access,2026-03-09T13:46:00,2026-03-09T21:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 029818),443.00
ALT-0027929,CSE-022,Civic Hospital Network,Healthcare,AST-022-11,HIGH,Unauthorized Access,2026-03-09T14:46:00,2026-03-09T17:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 029098),143.00
ALT-0027930,CSE-022,Civic Hospital Network,Healthcare,AST-022-11,HIGH,Vulnerability Exploit,2026-03-09T16:46:00,2026-03-09T21:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 029638),263.00
ALT-0027931,CSE-022,Civic Hospital Network,Healthcare,AST-022-11,HIGH,Vulnerability Exploit,2026-03-09T17:46:00,2026-03-10T00:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 028918),383.00
ALT-0027932,CSE-022,Civic Hospital Network,Healthcare,AST-022-10,MEDIUM,Denial of Service,2026-03-10T09:09:00,2026-03-10T14:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 029277),322.00
ALT-0027933,CSE-022,Civic Hospital Network,Healthcare,AST-022-10,MEDIUM,Denial of Service,2026-03-10T10:09:00,2026-03-10T17:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 028557),442.00
ALT-0027934,CSE-022,Civic Hospital Network,Healthcare,AST-022-10,MEDIUM,Phishing,2026-03-10T11:09:00,2026-03-10T18:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 029817),442.00
ALT-0027935,CSE-022,Civic Hospital Network,Healthcare,AST-022-10,MEDIUM,Phishing,2026-03-10T12:09:00,2026-03-10T14:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 029097),142.00
ALT-0027936,CSE-022,Civic Hospital Network,Healthcare,AST-022-10,MEDIUM,Denial of Service,2026-03-10T14:09:00,2026-03-10T18:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 029637),262.00
ALT-0027937,CSE-022,Civic Hospital Network,Healthcare,AST-022-10,MEDIUM,Denial of Service,2026-03-10T15:09:00,2026-03-10T21:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 028917),382.00
ALT-0027938,CSE-022,Civic Hospital Network,Healthcare,AST-022-10,MEDIUM,Phishing,2026-03-10T17:09:00,2026-03-10T18:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 029457),82.00
ALT-0027939,CSE-022,Civic Hospital Network,Healthcare,AST-022-10,MEDIUM,Phishing,2026-03-10T18:09:00,2026-03-10T21:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 028737),202.00
ALT-0027940,CSE-022,Civic Hospital Network,Healthcare,AST-022-09,MEDIUM,Insider Threat,2026-03-11T08:32:00,2026-03-11T15:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 028556),441.00
ALT-0027941,CSE-022,Civic Hospital Network,Healthcare,AST-022-09,MEDIUM,Malware,2026-03-11T09:32:00,2026-03-11T16:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 029816),441.00
ALT-0027942,CSE-022,Civic Hospital Network,Healthcare,AST-022-09,MEDIUM,Malware,2026-03-11T10:32:00,2026-03-11T12:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 029096),141.00
ALT-0027943,CSE-022,Civic Hospital Network,Healthcare,AST-022-09,MEDIUM,Insider Threat,2026-03-11T12:32:00,2026-03-11T16:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 029636),261.00
ALT-0027944,CSE-022,Civic Hospital Network,Healthcare,AST-022-09,MEDIUM,Insider Threat,2026-03-11T13:32:00,2026-03-11T19:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 028916),381.00
ALT-0027945,CSE-022,Civic Hospital Network,Healthcare,AST-022-09,MEDIUM,Malware,2026-03-11T15:32:00,2026-03-11T16:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 029456),81.00
ALT-0027946,CSE-022,Civic Hospital Network,Healthcare,AST-022-09,MEDIUM,Malware,2026-03-11T16:32:00,2026-03-11T19:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 028736),201.00
ALT-0027947,CSE-022,Civic Hospital Network,Healthcare,AST-022-09,MEDIUM,Insider Threat,2026-03-11T18:32:00,2026-03-11T23:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 029276),321.00
ALT-0027948,CSE-022,Civic Hospital Network,Healthcare,AST-022-08,LOW,Policy Violation,2026-03-12T08:55:00,2026-03-12T11:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 029095),140.00
ALT-0027949,CSE-022,Civic Hospital Network,Healthcare,AST-022-08,LOW,Data Exfiltration,2026-03-12T10:55:00,2026-03-12T15:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 029635),260.00
ALT-0027950,CSE-022,Civic Hospital Network,Healthcare,AST-022-08,LOW,Data Exfiltration,2026-03-12T11:55:00,2026-03-12T18:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 028915),380.00
ALT-0027951,CSE-022,Civic Hospital Network,Healthcare,AST-022-08,LOW,Policy Violation,2026-03-12T13:55:00,2026-03-12T15:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 029455),80.00
ALT-0027952,CSE-022,Civic Hospital Network,Healthcare,AST-022-08,LOW,Policy Violation,2026-03-12T14:55:00,2026-03-12T18:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 028735),200.00
ALT-0027953,CSE-022,Civic Hospital Network,Healthcare,AST-022-08,LOW,Data Exfiltration,2026-03-12T16:55:00,2026-03-12T22:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 029275),320.00
ALT-0027954,CSE-022,Civic Hospital Network,Healthcare,AST-022-08,LOW,Data Exfiltration,2026-03-12T17:55:00,2026-03-13T01:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 028555),440.00
ALT-0027955,CSE-022,Civic Hospital Network,Healthcare,AST-022-08,LOW,Policy Violation,2026-03-12T18:55:00,2026-03-13T02:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 029815),440.00
ALT-0027956,CSE-022,Civic Hospital Network,Healthcare,AST-022-07,LOW,Unauthorized Access,2026-03-13T08:18:00,2026-03-13T12:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 029634),259.00
ALT-0027957,CSE-022,Civic Hospital Network,Healthcare,AST-022-07,LOW,Unauthorized Access,2026-03-13T09:18:00,2026-03-13T15:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 028914),379.00
ALT-0027958,CSE-022,Civic Hospital Network,Healthcare,AST-022-07,LOW,Vulnerability Exploit,2026-03-13T11:18:00,2026-03-13T12:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 029454),79.00
ALT-0027959,CSE-022,Civic Hospital Network,Healthcare,AST-022-07,LOW,Vulnerability Exploit,2026-03-13T12:18:00,2026-03-13T15:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 028734),199.00
ALT-0027960,CSE-022,Civic Hospital Network,Healthcare,AST-022-07,LOW,Unauthorized Access,2026-03-13T14:18:00,2026-03-13T19:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 029274),319.00
ALT-0027961,CSE-022,Civic Hospital Network,Healthcare,AST-022-07,LOW,Unauthorized Access,2026-03-13T15:18:00,2026-03-13T22:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 028554),439.00
ALT-0027962,CSE-022,Civic Hospital Network,Healthcare,AST-022-07,LOW,Vulnerability Exploit,2026-03-13T16:18:00,2026-03-13T23:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 029814),439.00
ALT-0027963,CSE-022,Civic Hospital Network,Healthcare,AST-022-07,LOW,Vulnerability Exploit,2026-03-13T17:18:00,2026-03-13T19:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 029094),139.00
ALT-0027964,CSE-022,Civic Hospital Network,Healthcare,AST-022-06,CRITICAL,Denial of Service,2026-03-14T09:41:00,2026-03-14T10:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 029453),78.00
ALT-0027965,CSE-022,Civic Hospital Network,Healthcare,AST-022-06,CRITICAL,Denial of Service,2026-03-14T10:41:00,2026-03-14T13:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 028733),198.00
ALT-0027966,CSE-022,Civic Hospital Network,Healthcare,AST-022-06,CRITICAL,Phishing,2026-03-14T12:41:00,2026-03-14T17:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 029273),318.00
ALT-0027967,CSE-022,Civic Hospital Network,Healthcare,AST-022-06,CRITICAL,Phishing,2026-03-14T13:41:00,2026-03-14T20:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 028553),438.00
ALT-0027968,CSE-022,Civic Hospital Network,Healthcare,AST-022-06,CRITICAL,Denial of Service,2026-03-14T14:41:00,2026-03-14T21:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 029813),438.00
ALT-0027969,CSE-022,Civic Hospital Network,Healthcare,AST-022-06,CRITICAL,Denial of Service,2026-03-14T15:41:00,2026-03-14T17:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 029093),138.00
ALT-0027970,CSE-022,Civic Hospital Network,Healthcare,AST-022-06,CRITICAL,Phishing,2026-03-14T17:41:00,2026-03-14T21:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 029633),258.00
ALT-0027971,CSE-022,Civic Hospital Network,Healthcare,AST-022-06,CRITICAL,Phishing,2026-03-14T18:41:00,2026-03-15T00:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 028913),378.00
ALT-0027972,CSE-022,Civic Hospital Network,Healthcare,AST-022-05,HIGH,Insider Threat,2026-03-15T08:04:00,2026-03-15T11:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 028732),197.00
ALT-0027973,CSE-022,Civic Hospital Network,Healthcare,AST-022-05,HIGH,Malware,2026-03-15T10:04:00,2026-03-15T15:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 029272),317.00
ALT-0027974,CSE-022,Civic Hospital Network,Healthcare,AST-022-05,HIGH,Malware,2026-03-15T11:04:00,2026-03-15T18:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 028552),437.00
ALT-0027975,CSE-022,Civic Hospital Network,Healthcare,AST-022-05,HIGH,Insider Threat,2026-03-15T12:04:00,2026-03-15T19:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 029812),437.00
ALT-0027976,CSE-022,Civic Hospital Network,Healthcare,AST-022-05,HIGH,Insider Threat,2026-03-15T13:04:00,2026-03-15T15:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 029092),137.00
ALT-0027977,CSE-022,Civic Hospital Network,Healthcare,AST-022-05,HIGH,Malware,2026-03-15T15:04:00,2026-03-15T19:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 029632),257.00
ALT-0027978,CSE-022,Civic Hospital Network,Healthcare,AST-022-05,HIGH,Malware,2026-03-15T16:04:00,2026-03-15T22:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 028912),377.00
ALT-0027979,CSE-022,Civic Hospital Network,Healthcare,AST-022-05,HIGH,Insider Threat,2026-03-15T18:04:00,2026-03-15T19:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 029452),77.00
ALT-0027980,CSE-022,Civic Hospital Network,Healthcare,AST-022-04,MEDIUM,Policy Violation,2026-03-16T08:27:00,2026-03-16T13:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 029271),316.00
ALT-0027981,CSE-022,Civic Hospital Network,Healthcare,AST-022-04,MEDIUM,Policy Violation,2026-03-16T09:27:00,2026-03-16T16:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 028551),436.00
ALT-0027982,CSE-022,Civic Hospital Network,Healthcare,AST-022-04,MEDIUM,Data Exfiltration,2026-03-16T10:27:00,2026-03-16T17:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 029811),436.00
ALT-0027983,CSE-022,Civic Hospital Network,Healthcare,AST-022-04,MEDIUM,Data Exfiltration,2026-03-16T11:27:00,2026-03-16T13:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 029091),136.00
ALT-0027984,CSE-022,Civic Hospital Network,Healthcare,AST-022-04,MEDIUM,Policy Violation,2026-03-16T13:27:00,2026-03-16T17:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 029631),256.00
ALT-0027985,CSE-022,Civic Hospital Network,Healthcare,AST-022-04,MEDIUM,Policy Violation,2026-03-16T14:27:00,2026-03-16T20:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 028911),376.00
ALT-0027986,CSE-022,Civic Hospital Network,Healthcare,AST-022-04,MEDIUM,Data Exfiltration,2026-03-16T16:27:00,2026-03-16T17:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 029451),76.00
ALT-0027987,CSE-022,Civic Hospital Network,Healthcare,AST-022-04,MEDIUM,Data Exfiltration,2026-03-16T17:27:00,2026-03-16T20:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 028731),196.00
ALT-0027988,CSE-022,Civic Hospital Network,Healthcare,AST-022-03,MEDIUM,Unauthorized Access,2026-03-17T08:50:00,2026-03-17T16:05:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 029810),435.00
ALT-0027989,CSE-022,Civic Hospital Network,Healthcare,AST-022-03,MEDIUM,Unauthorized Access,2026-03-17T09:50:00,2026-03-17T12:05:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 029090),135.00
ALT-0027990,CSE-022,Civic Hospital Network,Healthcare,AST-022-03,MEDIUM,Vulnerability Exploit,2026-03-17T11:50:00,2026-03-17T16:05:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 029630),255.00
ALT-0027991,CSE-022,Civic Hospital Network,Healthcare,AST-022-03,MEDIUM,Vulnerability Exploit,2026-03-17T12:50:00,2026-03-17T19:05:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 028910),375.00
ALT-0027992,CSE-022,Civic Hospital Network,Healthcare,AST-022-03,MEDIUM,Unauthorized Access,2026-03-17T14:50:00,2026-03-17T16:05:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 029450),75.00
ALT-0027993,CSE-022,Civic Hospital Network,Healthcare,AST-022-03,MEDIUM,Unauthorized Access,2026-03-17T15:50:00,2026-03-17T19:05:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 028730),195.00
